Type,Analog,Analog,Analog,Analog,Analog,Analog,Digital,Digital,Digital,Digital,Digital,Digital,Digital,Digital
Index,1,5,2,53,3,58,41,42,43,44,45,46,49,50
Name,R1,R9,R2,R2 Solltemperatur,R3,R3 Solltemperatur,M1,M3,M2/M11,E10,M13,M18,M16,E9
Description,Variable 1,Variable 2,Variable 3,Variable 4,Variable 5,Variable 6,Variable 7,Variable 8,Variable 9,Variable 10,Variable 11,Variable 12,Variable 13,Variable 14
2025/01/13 13:10:41,-1.2,38.7,30.4,30.0,48.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:11:10,-1.2,38.7,30.4,30.0,48.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:11:40,-1.2,38.7,30.4,30.0,48.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:12:09,-1.2,38.8,30.4,30.0,48.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:12:39,-1.2,38.8,30.5,30.0,48.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:13:07,-1.2,38.8,30.5,30.0,48.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:13:37,-1.1,38.8,30.5,30.0,48.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:14:06,-1.1,38.9,30.5,30.0,47.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:14:36,-1.1,38.9,30.6,30.0,47.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:15:05,-1.1,38.9,30.6,30.0,47.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:15:35,-1.1,38.9,30.6,30.0,47.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:16:03,-1.1,39.0,30.6,30.0,47.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:16:33,-1.1,39.0,30.6,30.0,47.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:17:01,-1.1,39.0,30.7,30.0,47.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:17:31,-1.1,39.0,30.7,30.0,47.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:18:00,-1.1,39.0,30.7,30.0,47.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:18:30,-1.1,39.0,30.7,30.0,47.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:19:00,-1.1,39.0,30.7,30.0,47.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:19:28,-1.1,39.1,30.7,30.0,47.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:19:58,-1.1,39.1,30.8,30.0,47.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:20:25,-1.1,39.1,30.8,30.0,47.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:20:55,-1.1,39.1,30.8,30.0,47.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:21:23,-1.1,39.1,30.8,30.0,47.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:21:53,-1.1,39.1,30.8,30.0,47.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:22:21,-1.1,39.1,30.8,30.0,47.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:22:51,-1.1,39.2,30.8,30.0,47.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:23:18,-1.1,39.2,30.9,30.0,47.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:23:48,-1.1,39.2,30.9,30.0,47.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:24:17,-1.1,39.2,30.9,30.0,47.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:24:47,-1.1,39.2,30.9,30.0,47.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:25:16,-1.1,39.2,30.9,30.0,47.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:25:46,-1.0,39.2,30.9,30.0,47.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:26:14,-1.0,39.2,30.9,30.0,47.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:26:44,-1.0,39.2,31.0,30.0,47.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:27:12,-1.0,39.2,31.0,30.0,47.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:27:42,-1.0,39.3,31.0,30.0,47.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:28:11,-1.0,39.3,31.0,30.0,47.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:28:41,-1.0,39.3,31.0,30.0,47.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:29:09,-1.0,39.3,31.0,30.0,47.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:29:39,-1.0,39.3,31.0,30.0,47.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:31:06,-1.0,39.3,31.0,30.0,47.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:31:36,-1.0,39.3,31.1,30.0,47.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:32:05,-1.0,39.3,31.1,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:32:35,-1.0,39.4,31.1,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:33:03,-1.0,39.4,31.1,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:33:33,-1.0,39.4,31.1,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:34:02,-1.0,39.4,31.1,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:34:32,-1.0,39.4,31.1,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:35:00,-1.0,39.4,31.1,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:35:30,-1.0,39.4,31.2,30.0,47.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:36:00,-1.0,39.4,31.2,30.0,47.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:36:28,-1.0,39.4,31.2,30.0,47.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:36:58,-1.0,39.4,31.2,30.0,47.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:37:27,-1.0,39.5,31.2,30.0,47.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:37:57,-1.0,39.5,31.2,30.0,47.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:38:25,-1.0,39.5,31.2,30.0,47.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:38:55,-1.0,39.5,31.2,30.0,47.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:39:25,-1.0,39.5,31.3,30.0,47.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:39:55,-1.0,39.5,31.3,30.0,47.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:40:23,-1.0,39.5,31.3,30.0,47.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:40:53,-1.0,39.5,31.3,30.0,47.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:41:20,-1.0,39.5,31.3,30.0,47.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:41:50,-1.0,39.5,31.3,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:42:18,-1.0,39.5,31.3,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:42:48,-1.0,39.6,31.3,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:43:15,-1.0,39.6,31.3,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:43:45,-1.0,39.6,31.4,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:44:11,-1.0,39.6,31.4,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:44:41,-1.0,39.6,31.4,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:45:09,-1.0,39.6,31.4,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:45:39,-1.0,39.6,31.4,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:46:09,-1.0,39.6,31.4,30.0,47.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:46:39,-1.0,39.6,31.4,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:47:07,-1.0,39.6,31.4,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:47:37,-1.0,39.6,31.4,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:48:04,-1.0,39.7,31.4,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:48:34,-1.0,39.7,31.5,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:49:01,-1.0,39.7,31.5,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:49:31,-1.0,39.7,31.5,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:50:01,-1.0,39.7,31.5,30.0,46.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:50:31,-1.0,39.7,31.5,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:51:01,-1.0,39.7,31.5,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:51:28,-1.0,39.7,31.5,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:51:58,-1.0,39.7,31.5,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:52:26,-1.0,39.7,31.5,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:52:56,-1.0,39.7,31.6,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:53:26,-1.0,39.7,31.6,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:53:56,-1.0,39.8,31.6,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:54:25,-1.0,39.9,31.3,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:54:55,-1.0,39.4,30.4,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:55:24,-1.0,39.4,30.6,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:55:54,-1.0,39.5,30.7,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:56:23,-1.0,39.5,30.7,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:56:53,-1.0,39.6,30.8,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:57:22,-1.0,39.6,30.9,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 13:57:52,-0.9,39.7,30.9,30.0,46.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:07:07,0.0,39.2,31.1,29.1,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:07:37,-0.8,32.4,31.4,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:09:07,-0.8,31.9,31.2,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:09:37,-0.8,31.5,31.1,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:10:05,-0.8,31.4,31.0,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:10:35,-0.8,31.4,31.0,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:11:03,-0.8,31.4,31.0,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:11:33,-0.8,31.2,30.8,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:12:00,-0.8,31.0,30.7,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:12:30,-0.8,30.9,30.6,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:13:00,-0.8,30.8,30.4,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:13:29,-0.8,30.6,30.3,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:13:59,-0.8,30.6,30.2,30.0,46.7,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:15:03,-0.8,30.4,30.0,30.0,46.6,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:15:33,-0.8,30.3,29.9,30.0,46.6,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:16:03,-0.8,30.2,29.8,30.0,46.6,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:16:29,-0.8,30.0,29.7,30.0,46.6,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:16:59,-0.8,29.9,29.6,30.0,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:17:25,-0.8,29.9,29.6,30.0,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:17:55,-0.8,29.8,29.5,30.0,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:18:22,-0.8,29.8,29.4,30.0,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:18:52,-0.8,29.7,29.4,30.0,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:19:19,-0.8,29.6,29.3,30.0,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:19:49,-0.8,29.5,29.2,29.9,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:20:18,-0.8,29.4,29.1,29.9,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:20:48,-0.8,29.3,29.0,29.9,46.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:21:16,-0.7,29.3,29.0,29.9,46.4,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:21:46,-0.7,29.2,28.9,29.9,46.4,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:23:14,-0.7,29.1,28.8,29.9,46.4,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:23:44,-0.7,29.0,28.7,29.9,46.4,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:24:10,-0.7,29.0,28.7,29.9,46.4,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:24:40,-0.7,28.9,28.6,29.9,46.4,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:25:07,-0.7,28.8,28.5,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:25:37,-0.7,28.8,28.5,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:26:04,-0.7,28.7,28.4,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:26:34,-0.7,28.7,28.4,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:27:02,-0.7,28.6,28.3,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:27:32,-0.7,28.6,28.3,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:28:02,-0.7,28.5,28.3,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:28:28,-0.7,28.5,28.2,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:28:58,-0.7,28.4,28.2,29.9,46.3,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:29:27,-0.7,28.4,28.1,29.9,46.2,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:29:57,-0.7,28.4,28.1,29.9,46.2,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:30:25,-0.7,28.3,28.0,29.9,46.2,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:30:55,-0.7,28.3,28.0,29.9,46.2,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:31:20,-0.7,28.2,28.0,29.9,46.2,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:31:50,-0.7,28.2,27.9,29.9,46.2,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:32:20,-0.7,28.2,27.9,29.9,46.1,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:32:50,-0.7,28.1,27.8,29.9,46.1,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:33:17,-0.7,28.1,27.8,29.9,46.1,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:33:47,-0.7,28.1,27.8,29.9,46.1,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:34:13,-0.7,28.0,27.7,30.0,46.1,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:34:43,-0.7,28.0,27.7,30.0,46.1,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:35:10,-0.7,28.0,27.7,29.9,46.1,50.0,0,0,0,0,1,0,0,0
2025/01/13 14:35:40,-0.7,27.9,27.6,29.9,46.0,50.0,0,0,0,0,1,0,1,0
2025/01/13 14:36:05,-0.7,27.9,27.6,29.9,46.0,50.0,0,0,0,0,1,0,1,0
2025/01/13 14:36:35,-0.7,27.9,27.6,29.9,46.0,50.0,0,0,1,0,1,0,1,0
2025/01/13 14:37:04,-0.7,28.2,28.0,29.9,46.0,50.0,0,0,1,0,1,0,1,0
2025/01/13 14:37:34,-0.7,28.2,27.9,29.9,46.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:38:04,-0.7,31.5,27.3,29.9,46.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:38:34,-0.7,32.8,27.3,29.9,45.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:39:04,-0.7,33.0,27.3,29.9,45.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:39:34,-0.7,33.1,27.3,29.9,45.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:40:02,-0.7,33.1,27.3,29.9,45.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:40:32,-0.7,33.3,27.3,29.9,45.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:41:02,-0.7,33.7,27.4,29.9,45.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:41:29,-0.7,34.3,27.5,29.9,45.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:41:59,-0.7,34.8,27.6,29.9,45.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:42:27,-0.7,35.4,27.7,29.9,45.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:42:57,-0.7,35.9,27.7,29.9,45.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:43:26,-0.7,36.2,27.8,29.9,45.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:43:56,-0.7,36.5,27.8,29.9,45.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:44:24,-0.7,36.6,27.9,29.9,45.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:44:54,-0.7,36.7,28.0,29.9,45.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:45:23,-0.7,36.9,28.1,29.9,45.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:45:53,-0.7,37.0,28.3,29.9,45.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:46:22,-0.7,37.1,28.4,29.9,45.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:46:52,-0.7,37.3,28.5,29.9,45.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:47:21,-0.7,37.4,28.6,29.9,45.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:47:51,-0.7,37.4,28.7,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:48:19,-0.7,37.5,28.7,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:48:49,-0.7,37.6,28.8,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:49:17,-0.7,37.7,28.9,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:49:47,-0.7,37.8,29.0,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:50:17,-0.7,37.9,29.1,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:50:47,-0.7,38.0,29.2,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:51:17,-0.7,38.1,29.3,29.9,45.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:51:47,-0.7,38.2,29.4,29.9,45.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:52:15,-0.7,38.3,29.5,29.9,45.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:52:45,-0.7,38.4,29.5,29.9,45.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:53:14,-0.7,38.5,29.6,29.9,45.5,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:53:44,-0.7,38.5,29.7,29.9,45.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:55:13,-0.7,38.6,29.8,29.9,45.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:55:43,-0.7,38.7,29.8,29.9,45.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:56:11,-0.7,38.7,29.9,29.9,45.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:56:41,-0.7,38.8,30.0,29.9,45.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:57:09,-0.7,38.9,30.0,29.9,45.4,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:57:39,-0.7,38.9,30.1,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:58:09,-0.7,39.0,30.2,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:58:39,-0.7,39.1,30.2,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:59:07,-0.7,39.1,30.3,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 14:59:37,-0.7,39.2,30.3,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:00:05,-0.7,39.2,30.4,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:00:35,-0.7,39.3,30.4,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:01:03,-0.7,39.3,30.5,29.9,45.3,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:01:33,-0.7,39.3,30.5,29.9,45.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:02:01,-0.7,39.4,30.6,29.9,45.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:02:31,-0.7,39.4,30.6,29.9,45.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:03:01,-0.7,39.5,30.7,29.9,45.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:03:31,-0.7,39.5,30.7,29.9,45.2,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:04:00,-0.7,39.5,30.8,29.9,45.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:04:30,-0.7,39.5,30.8,29.9,45.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:05:00,-0.7,39.6,30.8,29.9,45.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:05:29,-0.7,39.6,30.9,29.9,45.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:05:59,-0.7,39.6,30.9,29.9,45.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:06:26,-0.7,39.7,31.0,29.9,45.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:06:56,-0.7,39.7,31.0,29.9,45.1,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:07:24,-0.7,39.7,31.0,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:07:54,-0.7,39.8,31.0,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:08:23,-0.7,39.8,31.1,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:08:53,-0.7,39.8,31.1,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:09:20,-0.7,39.8,31.1,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:09:50,-0.7,39.9,31.2,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:10:20,-0.7,39.9,31.2,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:10:50,-0.7,39.9,31.2,29.9,45.0,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:11:18,-0.7,39.9,31.3,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:11:48,-0.7,39.9,31.3,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:12:18,-0.7,40.0,31.3,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:12:48,-0.7,40.0,31.3,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:13:16,-0.7,40.0,31.4,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:13:46,-0.7,40.0,31.4,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:14:13,-0.7,40.1,31.4,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:14:43,-0.7,40.1,31.4,29.9,44.9,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:15:11,-0.7,40.1,31.5,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:15:41,-0.7,40.1,31.5,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:16:10,-0.7,40.2,31.5,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:16:40,-0.7,40.2,31.5,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:17:09,-0.7,40.2,31.6,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:17:39,-0.7,40.2,31.6,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:18:07,-0.7,40.3,31.6,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:18:37,-0.7,40.3,31.6,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:19:06,-0.7,40.3,31.6,29.9,44.8,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:19:36,-0.7,40.3,31.7,29.9,44.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:20:05,-0.7,40.4,31.7,29.9,44.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:20:35,-0.7,40.4,31.7,29.9,44.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:21:04,-0.7,40.4,31.7,29.9,44.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:21:34,-0.7,40.4,31.7,29.9,44.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:22:03,-0.7,40.4,31.8,29.9,44.7,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:22:33,-0.7,40.5,31.8,29.9,44.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:23:01,-0.7,40.5,31.8,29.9,44.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:23:31,-0.7,40.5,31.8,29.9,44.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:24:01,-0.7,40.5,31.8,29.9,44.6,50.0,1,0,1,0,1,0,1,0
2025/01/13 15:24:29,-0.7,40.5,31.9,29.9,44.6,50.0,0,0,1,0,1,0,1,0
2025/01/13 15:24:59,-0.7,33.8,31.9,29.9,44.6,50.0,0,0,1,0,1,0,0,0
2025/01/13 15:25:27,-0.7,32.6,31.9,29.9,44.6,50.0,0,0,0,0,1,0,0,0
2025/01/13 15:25:57,-0.7,32.4,31.9,29.9,44.6,50.0,0,0,0,0,1,0,0,0
2025/01/13 15:26:24,-0.7,32.4,31.9,29.9,44.5,50.0,0,0,0,0,1,0,0,0
2025/01/13 15:26:54,-0.7,32.4,31.9,30.0,44.5,50.0,0,0,0,0,1,0,0,0
